name,income_group,pop_n,pop_u,wat_bas_n,wat_lim_n,wat_unimp_n,wat_sur_n,wat_bas_r,wat_lim_r,wat_unimp_r,wat_sur_r,wat_bas_u,wat_lim_u,wat_unimp_u,wat_sur_u
Sudan,Low income,43849.26953,35.25299835,60.4486756,26.67001975,3.650217875,9.231086774,53.19902707,27.45764451,5.637660008,13.70566842,73.76365956,25.22343986,0,1.012900581
Algeria,Lower middle income,43851.04297,73.73300171,94.43732996,4.985880842,0.531836664,0.044952533,90.03753791,8.79672214,0.994603028,0.171136926,96.00473586,3.628288591,0.366975548,0
Argentina,Upper middle income,45195.77734,92.11100006,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,99.79042065,0,0.20957935,0
Uganda,Low income,45741,24.95400047,55.85504921,27.28286,12.16590654,4.696184252,48.23118958,31.78469426,14.07616061,5.907955546,78.7828518,13.74416783,6.421044133,1.051936238
Spain,High income,46754.78125,80.80999756,99.92561261,0,0.074387391,0,100,0,0,0,99.90794521,0,0.092054795,0
Colombia,Upper middle income,50882.88281,81.42499542,97.49165711,0.186152159,0.953616223,1.368574512,86.76707282,0.731228202,5.13386897,7.367830005,99.9381928,0.0618072,0,0
Republic of Korea,High income,51269.18359,81.41400146,99.93139665,0,0.068603353,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
Kenya,Lower middle income,53771.30078,27.99499893,61.63289158,9.54187005,9.780087524,19.04515084,51.77997893,11.56900419,12.51911322,24.13190366,86.97523145,4.327944725,2.73514263,5.961681193
Myanmar,Lower middle income,54409.79297,31.14100075,83.71819191,1.595436949,5.10942478,9.576946362,78.42256469,2.316962142,6.592393694,12.66807947,95.42788606,0,1.830283006,2.741830931
South Africa,Upper middle income,59308.69141,67.35400391,93.88505744,2.772736186,1.410816657,1.931389712,83.32948118,6.977359359,3.776999287,5.916160173,99.00126484,0.734785403,0.263949755,0
United Republic of Tanzania,Lower middle income,59734.21484,35.22700119,60.71679759,11.29007067,14.51775136,13.47538038,45.44696534,13.98368881,21.21996133,19.34938452,88.7939249,6.337231166,2.194178786,2.674665152
Italy,High income,60461.82813,71.03899384,99.91703407,0,0.082965926,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
France,High income,65273.51172,80.97499847,99.9999985,0,1.49611E-06,0,100,0,0,0,100,0,0,0
United Kingdom,High income,67886.00781,83.90299988,99.99999856,0,1.43853E-06,0,100,0,0,0,100,0,0,0
Thailand,Upper middle income,69799.97656,51.43000031,100,0,0,0,100,0,0,0,100,0,0,0
Germany,High income,83783.94531,77.45300293,100.0000023,0,0,0,100,0,0,0,100,0,0,0
Iran (Islamic Republic of),Lower middle income,83992.95313,75.87400055,97.48263633,1.938311229,0.513797363,0.065255082,93.82873538,4.297948765,1.602839669,0.270476191,98.64448672,1.188006671,0.167506608,0
Turkey,Upper middle income,84339.07031,76.10500336,97.01426916,2.023078075,0.737674955,0.224977809,96.02516977,2.684574639,0.788255591,0.502,97.32481783,1.815385203,0.721796963,0.138
Democratic Republic of the Congo,Lower middle income,89561.40625,45.63800049,45.95212696,13.44122447,32.54231607,8.064332495,21.98279234,12.68294146,51.21598167,14.11828453,74.50335478,14.34445818,10.29905862,0.853128413
Viet Nam,Lower middle income,97338.58594,37.34000015,96.88435687,0,3.115643126,0,95.51453844,0,4.48546156,0,99.18304001,0,0.816959987,0
Egypt,Lower middle income,102334.4063,42.78300095,99.44017596,0.237609109,0.322214927,0,99.33283515,0.335941822,0.331223032,0,99.5837311,0.106101207,0.310167694,0
Philippines,Lower middle income,109581.0859,47.40799713,94.10903456,2.856486137,3.034479307,0,91.06193322,3.959520428,4.978546347,0,97.4893325,1.632836465,0.877831036,0
Ethiopia,Low income,114963.5859,21.69499969,49.61557274,26.74071964,18.63506013,5.008647486,40.03013919,30.18668334,23.49561327,6.287564203,84.21282816,14.30300858,1.091582355,0.392580896
Japan,High income,126476.4609,91.78199768,99.07891245,0,0.921087547,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
Mexico,Upper middle income,128932.75,80.73099518,99.67956828,0,0.320431717,0,98.33706893,0,1.662931067,0,100,0,0,0
Russian Federation,Upper middle income,145934.4531,74.75400543,96.99254807,0.621996377,2.38545555,NAN,91.54410196,1.583163513,6.872734531,NAN,98.83259961,0.297389969,0.670010424,0.2
Bangladesh,Lower middle income,164689.3906,38.17700195,97.69796025,1.156425878,0.4626557,0.682958174,97.88023776,0.85810498,0.316480241,0.945177015,97.40277797,1.639520121,0.699375215,0.258326693
Nigeria,Lower middle income,206139.5938,51.95800018,77.60905338,4.979399343,11.79691148,5.614635794,61.65821003,7.128924583,20.92487535,10.28799004,92.35770519,2.99188065,3.356908786,1.29350537
Brazil,Upper middle income,212559.4063,87.07299805,99.32085299,0.126549004,0.55259801,NAN,95.94525953,0.978950915,3.075789551,NAN,99.82200131,0,0.177998695,0
Pakistan,Lower middle income,220892.3281,37.16500092,90.14896508,3.822279525,4.413307574,1.61544782,88.59986076,3.852278117,5.174596509,2.373264617,92.76804985,3.771561162,3.126184571,0.334204422
Indonesia,Lower middle income,273523.625,56.64099884,92.41534961,0.855474634,5.553871666,1.175304087,85.66796238,1.17809123,10.61491462,2.539031772,97.58051207,0.608509835,1.679615139,0.131362959
United States of America,High income,331002.6563,82.66400146,99.88352668,0,0.116473318,0,99.67078734,0,0.329212663,0,99.92814447,0,0.07185553,0
India,Lower middle income,1380004.375,34.9260025,90.48952503,4.983602562,3.963153945,0.563718463,88.78250313,5.902210054,4.57637573,0.738911086,93.6700363,3.272056027,2.820607523,0.237300154
China,Upper middle income,1463140.5,61.71308899,94.26111059,0.81472133,4.725451938,0.198716144,89.66123351,1.832679086,8.506087409,0,97.11488267,0.183178493,2.37993884,0.322
